encode_id,clip_id,encode_width,encode_height,clip_width,clip_height,clip_duration,clip_size,clip_bitrate_total,video_profile,clip_frame_rate,crf,encode_bitrate_video,nr_of_images,nr_of_image_shifts,psnr,vmaf
3785,35,384,288,1920,816,111,133146067,9637172,Main,24000/1001,35,90781,5,15,31.326619,25.427152
3786,35,384,288,1920,816,111,133146067,9637172,Main,24000/1001,37,72679,5,15,30.543478,19.897338
3787,35,384,288,1920,816,111,133146067,9637172,Main,24000/1001,40,52624,5,15,29.298502,12.19991
3788,35,384,288,1920,816,111,133146067,9637172,Main,24000/1001,43,38432,5,15,27.993007,6.258333
3789,35,384,288,1920,816,111,133146067,9637172,Main,24000/1001,45,31500,5,15,27.134537,3.716576
3790,35,384,288,1920,816,111,133146067,9637172,Main,24000/1001,50,18619,5,15,24.952689,1.054616
3791,35,384,288,1920,816,111,133146067,9637172,Main,24000/1001,55,16866,5,15,24.527109,0.948932
3792,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,18,477280,5,15,34.066698,51.596414
3793,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,22,302474,5,15,33.646331,45.681243
3794,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,20,380083,5,15,33.881601,48.852351
3795,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,23,269915,5,15,33.50529,43.87088
3796,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,25,214792,5,15,33.172155,39.991683
3797,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,29,135915,5,15,32.287013,31.181391
3798,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,27,170650,5,15,32.765793,35.735897
3799,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,31,107928,5,15,31.730002,26.385179
3800,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,33,85956,5,15,31.1089,21.621798
3801,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,35,68559,5,15,30.424909,16.903219
3802,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,37,54842,5,15,29.685408,12.308655
3803,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,40,39643,5,15,28.501611,6.447267
3804,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,43,28942,5,15,27.265602,3.023231
3805,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,45,23662,5,15,26.442436,1.841426
3806,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,50,14208,5,15,24.385298,0.803515
3807,35,320,240,1920,816,111,133146067,9637172,Main,24000/1001,55,12935,5,15,23.998743,0.822464
3808,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,18,5807768,3,4,48.037253,95.295619
3809,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,20,4065234,3,4,47.192747,94.3858
3810,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,22,2882065,3,4,46.361845,93.239028
3811,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,25,1775854,3,4,45.091271,90.993214
3812,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,27,1318789,3,4,44.228074,89.021077
3813,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,29,999213,3,4,43.332097,86.537017
3814,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,31,772507,3,4,42.396166,83.42173
3815,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,23,2443877,3,4,45.943209,92.569499
3816,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,33,606849,3,4,41.427768,79.673352
3817,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,35,481923,3,4,40.440189,75.201437
3818,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,37,386074,3,4,39.425483,69.921409
3819,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,40,282079,3,4,37.840888,60.96213
3820,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,43,209807,3,4,36.136461,51.142727
3821,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,45,173253,3,4,34.935619,44.787518
3822,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,50,99485,3,4,31.030172,29.586932
3823,36,1920,1080,1920,816,105,118890220,9017049,Main,24000/1001,55,89069,3,4,30.378937,26.933761
3824,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,18,2412419,3,4,44.127199,92.713344
3825,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,20,1723464,3,4,43.712905,91.502606
3826,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,22,1258950,3,4,43.251835,89.971065
3827,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,23,1082535,3,4,42.994056,89.062842
3828,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,25,808306,3,4,42.437087,86.894801
3829,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,27,613994,3,4,41.811411,84.209598
3830,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,29,472379,3,4,41.119163,80.906444
3831,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,31,368572,3,4,40.369737,76.871776
3832,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,33,289996,3,4,39.582387,72.135984
3833,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,35,230866,3,4,38.752796,66.75359
3834,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,37,185799,3,4,37.878831,60.8061
3835,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,40,135851,3,4,36.471311,51.113275
3836,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,43,100638,3,4,34.932126,41.658042
3837,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,45,82630,3,4,33.83266,35.623803
3838,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,50,48030,3,4,30.325073,22.051938
3839,36,1280,720,1920,816,105,118890220,9017049,Main,24000/1001,55,43083,3,4,29.69985,20.0591
3840,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,18,924960,3,4,41.055217,85.625515
3841,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,20,686209,3,4,40.782713,83.867689
3842,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,22,518043,3,4,40.456104,81.637896
3843,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,23,450964,3,4,40.270047,80.325489
3844,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,25,343962,3,4,39.845111,77.208821
3845,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,27,264639,3,4,39.354775,73.52018
3846,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,29,205506,3,4,38.80128,69.158463
3847,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,31,160952,3,4,38.189267,64.233716
3848,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,33,126819,3,4,37.527282,58.701702
3849,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,35,101014,3,4,36.812101,52.854186
3850,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,37,81122,3,4,36.053315,46.912363
3851,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,40,59125,3,4,34.820129,37.812671
3852,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,43,43697,3,4,33.462463,29.471787
3853,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,45,35890,3,4,32.47036,24.265516
3854,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,50,21236,3,4,29.387431,15.016075
3855,36,720,480,1920,816,105,118890220,9017049,Main,24000/1001,55,19145,3,4,28.82933,14.090401
3856,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,18,830271,3,4,40.564843,83.860805
3857,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,20,617784,3,4,40.311412,82.035721
3858,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,22,467354,3,4,40.006712,79.711768
3859,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,23,407319,3,4,39.83128,78.323064
3860,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,25,310644,3,4,39.43095,75.132861
3861,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,27,239488,3,4,38.965845,71.314131
3862,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,29,185801,3,4,38.437869,66.8744
3863,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,31,145636,3,4,37.853021,61.880729
3864,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,33,114881,3,4,37.21199,56.32573
3865,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,35,91556,3,4,36.528573,50.624794
3866,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,37,73455,3,4,35.784098,44.541772
3867,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,40,53681,3,4,34.585363,35.911948
3868,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,43,39565,3,4,33.237171,27.582744
3869,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,45,32573,3,4,32.280418,22.629921
3870,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,50,19387,3,4,29.251734,14.230679
3871,36,640,480,1920,816,105,118890220,9017049,Main,24000/1001,55,17492,3,4,28.665541,13.416439
3872,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,18,554270,3,4,39.273758,77.857627
3873,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,20,417572,3,4,39.056018,75.747715
3874,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,22,318108,3,4,38.792333,73.115723
3875,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,23,278235,3,4,38.636779,71.586751
3876,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,25,213497,3,4,38.283877,68.031885
3877,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,27,165107,3,4,37.868426,63.924921
3878,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,29,128633,3,4,37.394263,59.238287
3879,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,31,100975,3,4,36.862443,54.110575
3880,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,33,79875,3,4,36.287727,48.798537
3881,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,35,63750,3,4,35.653625,43.294124
3882,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,37,51296,3,4,34.975037,37.834652
3883,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,40,37489,3,4,33.846426,29.777753
3884,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,43,27892,3,4,32.577822,22.869594
3885,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,45,22884,3,4,31.670336,18.85967
3886,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,50,13742,3,4,28.769094,12.61091
3887,36,512,384,1920,816,105,118890220,9017049,Main,24000/1001,55,12500,3,4,28.077306,12.175026
3888,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,18,336590,3,4,37.543037,66.838985
3889,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,20,256224,3,4,37.372201,64.529898
3890,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,22,196369,3,4,37.158857,61.674117
3891,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,23,172223,3,4,37.033124,60.032037
3892,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,25,132736,3,4,36.740738,56.321364
3893,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,27,103301,3,4,36.398369,52.177539
3894,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,29,80593,3,4,35.999818,47.610944
3895,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,31,63654,3,4,35.546632,42.783829
3896,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,33,50634,3,4,35.044819,38.168092
3897,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,35,40616,3,4,34.487614,33.216094
3898,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,37,32802,3,4,33.882863,28.738929
3899,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,40,24070,3,4,32.85364,22.211888
3900,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,43,17941,3,4,31.685498,17.066892
3901,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,45,14922,3,4,30.835842,14.585611
3902,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,50,9293,3,4,28.172747,11.549438
3903,36,384,288,1920,816,105,118890220,9017049,Main,24000/1001,55,8509,3,4,27.537775,11.303499
3904,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,18,245432,3,4,36.438957,57.964074
3905,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,20,187928,3,4,36.292407,55.644383
3906,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,22,144548,3,4,36.10771,52.814608
3907,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,23,127121,3,4,36.000785,51.257137
3908,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,25,98483,3,4,35.747563,47.70764
3909,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,27,76756,3,4,35.444375,43.739797
3910,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,29,60271,3,4,35.090152,39.575947
3911,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,31,47673,3,4,34.687119,35.223111
3912,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,33,38068,3,4,34.233644,31.082486
3913,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,35,30684,3,4,33.726691,27.079518
3914,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,37,24850,3,4,33.170543,23.300822
3915,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,40,18349,3,4,32.206129,17.999367
3916,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,43,13722,3,4,31.105476,14.363348
3917,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,45,11500,3,4,30.304649,13.003439
3918,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,50,7286,3,4,27.81759,11.220422
3919,36,320,240,1920,816,105,118890220,9017049,Main,24000/1001,55,6743,3,4,27.184384,11.03568
4032,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,18,7014039,4,12,48.128079,94.975001
4033,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,20,4359085,4,12,47.297437,94.011329
4034,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,22,2766750,4,12,46.675207,92.905238
4035,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,23,2257660,4,12,46.392582,92.284513
4036,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,27,1117635,4,12,45.190759,89.21383
4037,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,29,834465,4,12,44.495213,87.085892
4038,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,25,1561311,4,12,45.817326,90.897069
4039,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,35,420730,4,12,41.887677,77.319784
4040,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,37,343244,4,12,40.838557,72.557374
4041,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,40,255765,4,12,39.099437,64.08199
4042,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,31,647391,4,12,43.709805,84.475177
4043,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,33,517615,4,12,42.84347,81.254022
4044,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,43,192926,4,12,37.17341,54.348831
4045,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,45,160832,4,12,35.841549,47.358264
4046,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,50,95073,4,12,31.818172,29.674609
4047,38,1920,1080,1920,816,150,177944733,9480904,Main,24000/1001,55,87306,4,12,31.033972,26.64734
4048,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,18,2390304,4,12,45.404105,92.2571
4049,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,20,1577200,4,12,45.017959,91.137504
4050,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,22,1102371,4,12,44.619844,89.760992
4051,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,23,934747,4,12,44.398791,88.972432
4052,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,25,684211,4,12,43.903053,87.096246
4053,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,27,513589,4,12,43.326637,84.804571
4054,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,29,397839,4,12,42.668482,81.947848
4055,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,31,315775,4,12,41.932936,78.436587
4056,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,33,255269,4,12,41.130254,74.317527
4057,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,35,208091,4,12,40.23723,69.447987
4058,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,37,169840,4,12,39.27073,63.808605
4059,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,40,125576,4,12,37.671812,54.384526
4060,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,43,93330,4,12,35.910443,44.038625
4061,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,45,77654,4,12,34.688621,37.172563
4062,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,50,45976,4,12,30.990994,21.610109
4063,38,1280,720,1920,816,150,177944733,9480904,Main,24000/1001,55,41829,4,12,30.294469,19.151149
4064,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,18,815384,4,12,42.010956,85.135979
4065,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,20,588937,4,12,41.779769,83.611372
4066,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,22,441382,4,12,41.502483,81.685744
4067,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,23,383172,4,12,41.339667,80.565099
4068,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,25,290874,4,12,40.96348,77.902066
4069,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,27,225079,4,12,40.5125,74.616633
4070,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,29,178163,4,12,39.987799,70.743427
4071,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,31,142647,4,12,39.390426,66.1641
4072,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,33,115301,4,12,38.723759,61.181447
4073,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,35,93600,4,12,37.978697,55.584702
4074,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,37,76132,4,12,37.161244,49.649517
4075,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,40,55989,4,12,35.792139,40.07673
4076,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,43,41538,4,12,34.26739,30.529494
4077,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,45,34401,4,12,33.197432,24.326915
4078,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,50,20443,4,12,29.97797,13.069657
4079,38,720,480,1920,816,150,177944733,9480904,Main,24000/1001,55,18501,4,12,29.375558,11.348986
4080,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,18,729015,4,12,41.427377,83.366745
4081,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,20,530012,4,12,41.217534,81.793954
4082,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,22,399116,4,12,40.963441,79.812491
4083,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,23,347247,4,12,40.8106,78.637933
4084,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,25,264217,4,12,40.462849,75.871893
4085,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,27,205226,4,12,40.04071,72.484808
4086,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,29,162438,4,12,39.5466,68.47232
4087,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,31,129836,4,12,38.979777,63.831499
4088,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,33,104911,4,12,38.339753,58.76873
4089,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,35,85272,4,12,37.627252,53.107048
4090,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,37,69326,4,12,36.839043,47.291066
4091,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,40,50940,4,12,35.512977,37.882001
4092,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,43,37807,4,12,34.02231,28.506401
4093,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,45,31308,4,12,32.967098,22.888178
4094,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,50,18616,4,12,29.818346,12.284471
4095,38,640,480,1920,816,150,177944733,9480904,Main,24000/1001,55,16854,4,12,29.176405,10.913175
4096,38,512,384,1920,816,150,177944733,9480904,Main,24000/1001,18,474551,4,12,39.978259,77.524128
